Product Name,Location,,Number of Cows,,,Daily (demand)Date,Quantity Sold (liters/kg),Customer Location,weekly demand data date,Product ID,,,Brand,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Quantity available  (liters/kg),,Total Value of available quantity ,,,,,,,Approx. Total Revenue(INR),,Sales Channel,,Price per Unit,Total Value of available quantity ,,,,,,Price per Unit (sold),
Curd,Rajasthan,,16,,,10-07-2022,519,Jharkhand,5751,6,,,Sudha,47,99.32,566.53,,13540.07,,,,,,,12134.22,,Online,,23.9,13540.07,,,,,,23.38,
Lassi,Karnataka,,77,,,11-07-2022,671,Rajasthan,4649,7,,,Sudha,4,10.25,675.65,,24911.22,,,,,,,22089.32,,Wholesale,,36.87,24911.22,,,,,,32.92,
Ice Cream,Gujarat,,51,,,11-07-2022,323,Kerala,4649,5,,,Palle2patnam,295,45.16,618.16,,34165.70,,,,,,,17051.17,,Wholesale,,55.27,34165.70,,,,,,52.79,
Paneer,Delhi,,72,,,11-07-2022,228,Uttar Pradesh,4649,9,,,Mother Dairy,232,84.82,460.39,,18305.11,,,,,,,9252.24,,Retail,,39.76,18305.11,,,,,,40.58,
Ice Cream,Chandigarh,,45,,,11-07-2022,48,Delhi,4649,5,,,Palle2patnam,479,63.08,527.61,,32564.09,,,,,,,3002.88,,Retail,,61.72,32564.09,,,,,,62.56,
Ice Cream,Rajasthan,,38,,,11-07-2022,447,Telangana,4649,5,,,Mother Dairy,95,32.21,542.24,,27919.94,,,,,,,24821.91,,Wholesale,,51.49,27919.94,,,,,,55.53,
Butter,West Bengal,,18,,,12-07-2022,2,West Bengal,3714,2,,,Mother Dairy,8,56.35,10.33,,764.21,,,,,,,142.18,,Retail,,73.98,764.21,,,,,,71.09,
Ice Cream,Kerala,,88,,,12-07-2022,128,Karnataka,3714,5,,,Mother Dairy,36,94.77,164.84,,2574.80,,,,,,,2137.6,,Wholesale,,15.62,2574.80,,,,,,16.7,
Buttermilk,Bihar,,92,,,12-07-2022,59,Bihar,3714,8,,,Mother Dairy,24,93.8,83.65,,1156.04,,,,,,,581.74,,Wholesale,,13.82,1156.04,,,,,,9.86,
Lassi,Delhi,,72,,,13-07-2022,257,Jharkhand,3756,7,,,Sudha,291,49.01,548.72,,39721.84,,,,,,,17506.84,,Online,,72.39,39721.84,,,,,,68.12,
Curd,Madhya Pradesh,,97,,,14-07-2022,278,Delhi,3641,6,,,Raj,32,79.97,310.76,,14369.54,,,,,,,11670.44,,Wholesale,,46.24,14369.54,,,,,,41.98,
Butter,Rajasthan,,28,,,14-07-2022,262,Jharkhand,3641,2,,,Mother Dairy,590,54.87,852.22,,26333.60,,,,,,,8197.98,,Wholesale,,30.9,26333.60,,,,,,31.29,
Butter,Kerala,,91,,,15-07-2022,433,Telangana,3582,2,,,Warana,184,58.59,617.34,,28589.02,,,,,,,21217,,Wholesale,,46.31,28589.02,,,,,,49,
Curd,Karnataka,,72,,,15-07-2022,17,Maharashtra,3582,6,,,Mother Dairy,152,40.7,169.43,,9909.96,,,,,,,933.13,,Online,,58.49,9909.96,,,,,,54.89,
Buttermilk,Bihar,,72,,,16-07-2022,459,Karnataka,3665,8,,,Mother Dairy,197,24.85,656.49,,12007.20,,,,,,,9051.48,,Retail,,18.29,12007.20,,,,,,19.72,
Paneer,Haryana,,56,,,16-07-2022,95,Karnataka,3665,9,,,Sudha,107,21.96,202.73,,18454.51,,,,,,,8841.65,,Retail,,91.03,18454.51,,,,,,93.07,
Ice Cream,Gujarat,,14,,,16-07-2022,79,Rajasthan,3665,5,,,Palle2patnam,224,81.52,303.85,,21041.61,,,,,,,5240.07,,Wholesale,,69.25,21041.61,,,,,,66.33,
Curd,Kerala,,55,,,16-07-2022,157,Tamil Nadu,3665,6,,,Raj,194,83.14,351.69,,27329.83,,,,,,,12451.67,,Retail,,77.71,27329.83,,,,,,79.31,
Lassi,Kerala,,78,,,16-07-2022,449,West Bengal,3665,7,,,Mother Dairy,406,50.67,855.8,,31014.19,,,,,,,15638.67,,Online,,36.24,31014.19,,,,,,34.83,
Cheese,Tamil Nadu,,41,,,17-07-2022,45,Uttar Pradesh,4439,3,,,Britannia Industries,10,57.8,55.18,,4528.62,,,,,,,3556.35,,Wholesale,,82.07,4528.62,,,,,,79.03,
Lassi,Telangana,,57,,,17-07-2022,212,Gujarat,4439,7,,,Mother Dairy,65,69.07,277.79,,15606.24,,,,,,,11513.72,,Retail,,56.18,15606.24,,,,,,54.31,
Ice Cream,Uttar Pradesh,,86,,,18-07-2022,98,Madhya Pradesh,4567,5,,,Palle2patnam,106,29.77,204.1,,18991.50,,,,,,,9244.34,,Wholesale,,93.05,18991.50,,,,,,94.33,
Curd,Karnataka,,66,,,18-07-2022,254,West Bengal,4567,6,,,Raj,31,89.74,285,,15706.35,,,,,,,14175.74,,Online,,55.11,15706.35,,,,,,55.81,
Milk,Delhi,,30,,,18-07-2022,428,Tamil Nadu,4567,1,,,Raj,218,79.16,646.6,,19132.89,,,,,,,11222.16,,Wholesale,,29.59,19132.89,,,,,,26.22,
Milk,West Bengal,,96,,,18-07-2022,2,Bihar,4567,1,,,Mother Dairy,127,43.32,129.7,,2640.69,,,,,,,43.22,,Wholesale,,20.36,2640.69,,,,,,21.61,
Paneer,Karnataka,,96,,,19-07-2022,231,Chandigarh,4121,9,,,Mother Dairy,255,11.18,486.33,,47261.55,,,,,,,22270.71,,Wholesale,,97.18,47261.55,,,,,,96.41,
Yogurt,Chandigarh,,95,,,20-07-2022,126,Maharashtra,4667,4,,,Palle2patnam,132,63.97,258.32,,21471.56,,,,,,,10232.46,,Wholesale,,83.12,21471.56,,,,,,81.21,
Butter,Haryana,,45,,,20-07-2022,16,Delhi,4667,2,,,Mother Dairy,1,89.61,17.86,,659.21,,,,,,,636.48,,Retail,,36.91,659.21,,,,,,39.78,
Buttermilk,Kerala,,58,,,21-07-2022,75,Madhya Pradesh,4616,8,,,Sudha,119,54.02,194.98,,14759.99,,,,,,,5728.5,,Retail,,75.7,14759.99,,,,,,76.38,
Butter,Delhi,,15,,,21-07-2022,406,Chandigarh,4616,2,,,Warana,227,75.68,633.51,,45897.80,,,,,,,30145.5,,Wholesale,,72.45,45897.80,,,,,,74.25,
Cheese,West Bengal,,88,,,22-07-2022,3,Rajasthan,4135,3,,,Dynamix Dairies,35,72.22,38.2,,2896.32,,,,,,,233.73,,Online,,75.82,2896.32,,,,,,77.91,
Ice Cream,Rajasthan,,78,,,22-07-2022,155,Haryana,4135,5,,,Amul,493,41.66,648.17,,32628.88,,,,,,,7453.95,,Retail,,50.34,32628.88,,,,,,48.09,
Milk,Telangana,,36,,,22-07-2022,4,Maharashtra,4135,1,,,Sudha,54,27.99,58.41,,1108.62,,,,,,,88.88,,Online,,18.98,1108.62,,,,,,22.22,
Buttermilk,Chandigarh,,96,,,22-07-2022,371,Kerala,4135,8,,,Raj,233,78.68,604.64,,31513.84,,,,,,,19959.8,,Wholesale,,52.12,31513.84,,,,,,53.8,
Lassi,Chandigarh,,47,,,23-07-2022,414,Jharkhand,3602,7,,,Sudha,73,42.39,487.46,,28443.29,,,,,,,25361.64,,Online,,58.35,28443.29,,,,,,61.26,
Paneer,Chandigarh,,53,,,23-07-2022,949,Maharashtra,3602,9,,,Sudha,27,62.11,976.64,,52006.08,,,,,,,48503.39,,Online,,53.25,52006.08,,,,,,51.11,
Curd,Gujarat,,85,,,23-07-2022,650,Jharkhand,3602,6,,,Raj,61,54.23,711.57,,30334.23,,,,,,,25928.5,,Wholesale,,42.63,30334.23,,,,,,39.89,
Curd,Gujarat,,64,,,24-07-2022,144,Chandigarh,1589,6,,,Raj,472,69.64,616.79,,55523.44,,,,,,,13536,,Retail,,90.02,55523.44,,,,,,94,
Butter,Bihar,,20,,,24-07-2022,241,Rajasthan,1589,2,,,Warana,26,53.64,267.34,,13813.46,,,,,,,12818.79,,Wholesale,,51.67,13813.46,,,,,,53.19,
Paneer,Tamil Nadu,,100,,,25-07-2022,52,Rajasthan,1204,9,,,Sudha,162,73.45,214.56,,10515.59,,,,,,,2778.36,,Retail,,49.01,10515.59,,,,,,53.43,
Milk,Rajasthan,,40,,,25-07-2022,171,Delhi,1204,1,,,Amul,131,96.76,302.07,,13819.70,,,,,,,8640.63,,Online,,45.75,13819.70,,,,,,50.53,
Lassi,Gujarat,,30,,,25-07-2022,113,Telangana,1204,7,,,Amul,40,40.98,153.36,,5904.36,,,,,,,4218.29,,Online,,38.5,5904.36,,,,,,37.33,
Butter,Madhya Pradesh,,27,,,26-07-2022,47,Maharashtra,1603,2,,,Warana,383,21.55,430.46,,38586.43,,,,,,,4369.12,,Wholesale,,89.64,38586.43,,,,,,92.96,
Yogurt,Uttar Pradesh,,47,,,26-07-2022,124,Jharkhand,1603,4,,,Dodla Dairy,379,96.92,503.17,,44314.18,,,,,,,11396.84,,Online,,88.07,44314.18,,,,,,91.91,
Lassi,Chandigarh,,92,,,26-07-2022,17,Chandigarh,1603,7,,,Mother Dairy,49,36.94,66.36,,6422.32,,,,,,,1569.61,,Online,,96.78,6422.32,,,,,,92.33,
Cheese,Chandigarh,,15,,,26-07-2022,589,Uttar Pradesh,1603,3,,,Amul,281,54.63,870.62,,82804.67,,,,,,,53333.95,,Wholesale,,95.11,82804.67,,,,,,90.55,
Milk,Maharashtra,,75,,,27-07-2022,91,Madhya Pradesh,1892,1,,,Sudha,2,58.47,93.24,,7650.34,,,,,,,7820.54,,Online,,82.05,7650.34,,,,,,85.94,
Butter,Maharashtra,,62,,,01-08-2022,241,Karnataka,4511,2,,,Mother Dairy,94,61.29,335.63,,27122.26,,,,,,,20451.26,,Online,,80.81,27122.26,,,,,,84.86,
Ice Cream,Kerala,,46,,,01-08-2022,201,Chandigarh,4511,5,,,Amul,260,47.42,461.13,,9264.10,,,,,,,4675.26,,Wholesale,,20.09,9264.10,,,,,,23.26,
Ice Cream,Rajasthan,,96,,,01-08-2022,293,Kerala,4511,5,,,Amul,304,95.2,597.85,,11347.19,,,,,,,6135.42,,Online,,18.98,11347.19,,,,,,20.94,
Butter,Tamil Nadu,,79,,,02-08-2022,912,Telangana,5065,2,,,Warana,25,52.72,937.97,,21038.67,,,,,,,16434.24,,Retail,,22.43,21038.67,,,,,,18.02,
Ice Cream,Rajasthan,,56,,,02-08-2022,17,Madhya Pradesh,5065,5,,,Dodla Dairy,649,93.01,666.3,,53483.90,,,,,,,1362.04,,Wholesale,,80.27,53483.90,,,,,,80.12,
Ice Cream,Jharkhand,,29,,,02-08-2022,137,Telangana,5065,5,,,Amul,431,96.23,568.46,,19088.89,,,,,,,4619.64,,Online,,33.58,19088.89,,,,,,33.72,
Buttermilk,Telangana,,42,,,03-08-2022,184,Uttar Pradesh,5370,8,,,Mother Dairy,0,24.53,184.78,,16467.59,,,,,,,16891.2,,Online,,89.12,16467.59,,,,,,91.8,
Cheese,Chandigarh,,49,,,04-08-2022,288,Kerala,5945,3,,,Passion Cheese,336,87.22,624.19,,49485.78,,,,,,,23958.72,,Wholesale,,79.28,49485.78,,,,,,83.19,
Cheese,Karnataka,,74,,,05-08-2022,410,Karnataka,5754,3,,,Dynamix Dairies,347,49.82,757.14,,27885.47,,,,,,,13390.6,,Online,,36.83,27885.47,,,,,,32.66,
Milk,Haryana,,28,,,05-08-2022,420,Haryana,5754,1,,,Raj,30,80.55,450.92,,17085.36,,,,,,,16606.8,,Wholesale,,37.89,17085.36,,,,,,39.54,
Lassi,Jharkhand,,79,,,05-08-2022,113,Delhi,5754,7,,,Sudha,353,53.78,466.88,,38256.15,,,,,,,9208.37,,Wholesale,,81.94,38256.15,,,,,,81.49,
Ghee,Rajasthan,,95,,,05-08-2022,130,Karnataka,5754,10,,,Sudha,63,65.34,193.8,,5763.61,,,,,,,3944.2,,Retail,,29.74,5763.61,,,,,,30.34,
Curd,Uttar Pradesh,,62,,,05-08-2022,133,Gujarat,5754,6,,,Raj,636,25.52,769.52,,35821.16,,,,,,,6475.77,,Online,,46.55,35821.16,,,,,,48.69,
Cheese,Karnataka,,79,,,05-08-2022,52,Bihar,5754,3,,,Amul,749,90.35,801.77,,36721.07,,,,,,,2185.56,,Retail,,45.8,36721.07,,,,,,42.03,
Cheese,West Bengal,,41,,,05-08-2022,614,Bihar,5754,3,,,Passion Cheese,161,95.41,775.4,,24231.25,,,,,,,16645.54,,Retail,,31.25,24231.25,,,,,,27.11,
Cheese,Maharashtra,,24,,,06-08-2022,238,Bihar,4157,3,,,Passion Cheese,343,28.41,581.68,,16542.98,,,,,,,7297.08,,Retail,,28.44,16542.98,,,,,,30.66,
Yogurt,Chandigarh,,94,,,07-08-2022,78,Telangana,4243,4,,,Amul,76,99.15,154.52,,12037.11,,,,,,,6194.76,,Wholesale,,77.9,12037.11,,,,,,79.42,
Milk,Delhi,,73,,,07-08-2022,50,Maharashtra,4243,1,,,Amul,551,71.89,601.45,,43755.49,,,,,,,3695,,Wholesale,,72.75,43755.49,,,,,,73.9,
Cheese,Bihar,,85,,,08-08-2022,62,Telangana,6277,3,,,Britannia Industries,158,29.59,220.03,,3067.22,,,,,,,876.06,,Online,,13.94,3067.22,,,,,,14.13,
Yogurt,Tamil Nadu,,38,,,08-08-2022,51,Chandigarh,6277,4,,,Amul,27,27.23,78.61,,4031.91,,,,,,,2778.99,,Retail,,51.29,4031.91,,,,,,54.49,
Lassi,Gujarat,,48,,,08-08-2022,315,Delhi,6277,7,,,Raj,353,54,668.2,,8131.99,,,,,,,4208.4,,Wholesale,,12.17,8131.99,,,,,,13.36,
Ice Cream,West Bengal,,52,,,08-08-2022,156,Rajasthan,6277,5,,,Mother Dairy,273,12.95,429.58,,21865.62,,,,,,,8506.68,,Online,,50.9,21865.62,,,,,,54.53,
Milk,Chandigarh,,81,,,08-08-2022,705,Madhya Pradesh,6277,1,,,Raj,176,17.22,881.84,,8897.77,,,,,,,3673.05,,Online,,10.09,8897.77,,,,,,5.21,
Curd,Uttar Pradesh,,98,,,09-08-2022,52,Karnataka,5955,6,,,Mother Dairy,860,94.08,912.98,,58257.25,,,,,,,3452.8,,Retail,,63.81,58257.25,,,,,,66.4,
Butter,Chandigarh,,67,,,09-08-2022,199,Madhya Pradesh,5955,2,,,Mother Dairy,280,11.32,479.57,,47132.14,,,,,,,19691.05,,Wholesale,,98.28,47132.14,,,,,,98.95,
Lassi,Telangana,,27,,,09-08-2022,448,West Bengal,5955,7,,,Raj,211,90.57,659.91,,15936.83,,,,,,,9712.64,,Retail,,24.15,15936.83,,,,,,21.68,
Ghee,Haryana,,14,,,09-08-2022,672,Kerala,5955,10,,,Mother Dairy,146,45.59,818.16,,28242.88,,,,,,,20811.84,,Wholesale,,34.52,28242.88,,,,,,30.97,
Ice Cream,Bihar,,31,,,10-08-2022,42,Rajasthan,4584,5,,,Palle2patnam,298,83.08,340.62,,22382.14,,,,,,,2596.86,,Online,,65.71,22382.14,,,,,,61.83,
Ghee,Karnataka,,55,,,10-08-2022,717,Chandigarh,4584,10,,,Mother Dairy,121,33.55,838.49,,14891.58,,,,,,,12310.89,,Retail,,17.76,14891.58,,,,,,17.17,
Yogurt,Delhi,,65,,,11-08-2022,97,West Bengal,4561,4,,,Dodla Dairy,435,91.33,532.02,,15811.63,,,,,,,3032.22,,Wholesale,,29.72,15811.63,,,,,,31.26,
Ice Cream,Maharashtra,,44,,,12-08-2022,14,Jharkhand,4464,5,,,Dodla Dairy,191,11.67,205.77,,7090.83,,,,,,,422.1,,Retail,,34.46,7090.83,,,,,,30.15,
Yogurt,Chandigarh,,34,,,12-08-2022,86,Delhi,4464,4,,,Palle2patnam,494,29.24,580.07,,14333.53,,,,,,,2380.48,,Wholesale,,24.71,14333.53,,,,,,27.68,
Butter,Delhi,,91,,,12-08-2022,175,Karnataka,4464,2,,,Mother Dairy,692,51.79,867.69,,25058.89,,,,,,,5453,,Wholesale,,28.88,25058.89,,,,,,31.16,
Cheese,Rajasthan,,72,,,13-08-2022,39,Madhya Pradesh,4267,3,,,Amul,176,89.31,215.99,,6000.20,,,,,,,930.93,,Wholesale,,27.78,6000.20,,,,,,23.87,
Curd,Chandigarh,,65,,,13-08-2022,226,West Bengal,4267,6,,,Sudha,578,44.14,804.02,,15911.56,,,,,,,5464.68,,Wholesale,,19.79,15911.56,,,,,,24.18,
Buttermilk,Madhya Pradesh,,26,,,13-08-2022,47,Karnataka,4267,8,,,Amul,211,30.12,258.19,,23141.57,,,,,,,4398.26,,Online,,89.63,23141.57,,,,,,93.58,
Curd,Uttar Pradesh,,50,,,13-08-2022,12,Tamil Nadu,4267,6,,,Amul,316,22.64,328.99,,16196.18,,,,,,,610.2,,Wholesale,,49.23,16196.18,,,,,,50.85,
Lassi,Rajasthan,,43,,,14-08-2022,465,Tamil Nadu,4518,7,,,Mother Dairy,332,54.86,797.2,,10857.86,,,,,,,7867.8,,Wholesale,,13.62,10857.86,,,,,,16.92,
Cheese,Bihar,,13,,,14-08-2022,371,Madhya Pradesh,4518,3,,,Amul,90,45.42,461.61,,26487.18,,,,,,,20612.76,,Wholesale,,57.38,26487.18,,,,,,55.56,
Cheese,Delhi,,51,,,14-08-2022,807,West Bengal,4518,3,,,Dynamix Dairies,123,59.88,930.93,,72342.57,,,,,,,63446.34,,Online,,77.71,72342.57,,,,,,78.62,
Yogurt,Madhya Pradesh,,43,,,14-08-2022,519,Maharashtra,4518,4,,,Palle2patnam,9,46.17,528.39,,44189.26,,,,,,,45158.19,,Online,,83.63,44189.26,,,,,,87.01,
Milk,Chandigarh,,74,,,15-08-2022,940,Delhi,2356,1,,,Sudha,49,49.25,989.42,,12298.49,,,,,,,7585.8,,Online,,12.43,12298.49,,,,,,8.07,
Lassi,Chandigarh,,65,,,15-08-2022,2,Bihar,2356,7,,,Mother Dairy,7,17.94,9.02,,128.99,,,,,,,24.1,,Wholesale,,14.3,128.99,,,,,,12.05,
Buttermilk,Karnataka,,39,,,15-08-2022,25,Karnataka,2356,8,,,Mother Dairy,72,72.82,97.23,,5075.41,,,,,,,1301.5,,Retail,,52.2,5075.41,,,,,,52.06,
Milk,Delhi,,66,,,17-08-2022,691,Karnataka,2198,1,,,Mother Dairy,100,70.67,791.33,,75769.85,,,,,,,64663.78,,Retail,,95.75,75769.85,,,,,,93.58,
Yogurt,Maharashtra,,63,,,17-08-2022,45,Tamil Nadu,2198,4,,,Palle2patnam,415,93.49,460.26,,32020.29,,,,,,,3294.9,,Wholesale,,69.57,32020.29,,,,,,73.22,
Paneer,Delhi,,21,,,19-08-2022,2,Maharashtra,4401,9,,,Mother Dairy,295,96.07,297.89,,24680.19,,,,,,,162.36,,Online,,82.85,24680.19,,,,,,81.18,
Ice Cream,Tamil Nadu,,45,,,19-08-2022,60,Chandigarh,4401,5,,,Amul,713,53,773.94,,31367.79,,,,,,,2580,,Retail,,40.53,31367.79,,,,,,43,
Yogurt,Rajasthan,,94,,,19-08-2022,16,Kerala,4401,4,,,Dodla Dairy,54,90.3,70.01,,5005.01,,,,,,,1070.24,,Wholesale,,71.49,5005.01,,,,,,66.89,
Milk,Jharkhand,,27,,,20-08-2022,575,Gujarat,4900,1,,,Amul,247,67.09,822.86,,29631.19,,,,,,,19412,,Online,,36.01,29631.19,,,,,,33.76,
Butter,Chandigarh,,96,,,23-08-2022,541,Chandigarh,5957,2,,,Amul,379,65.63,920.05,,43886.39,,,,,,,25767.83,,Retail,,47.7,43886.39,,,,,,47.63,
Butter,Kerala,,89,,,23-08-2022,221,Madhya Pradesh,5957,2,,,Parag Milk Foods,528,43.32,749.78,,17447.38,,,,,,,5290.74,,Online,,23.27,17447.38,,,,,,23.94,
Ice Cream,Delhi,,66,,,23-08-2022,47,Haryana,5957,5,,,Dodla Dairy,581,90.35,628.24,,53513.48,,,,,,,4118.61,,Retail,,85.18,53513.48,,,,,,87.63,
Ghee,Jharkhand,,52,,,24-08-2022,181,Jharkhand,5148,10,,,Raj,244,71.37,425.81,,5782.50,,,,,,,2441.69,,Online,,13.58,5782.50,,,,,,13.49,
Milk,Madhya Pradesh,,30,,,24-08-2022,8,Chandigarh,5148,1,,,Amul,622,15.45,630.73,,24749.85,,,,,,,278.48,,Retail,,39.24,24749.85,,,,,,34.81,
Curd,Uttar Pradesh,,25,,,24-08-2022,218,Delhi,5148,6,,,Sudha,2,74.74,220.21,,14020.77,,,,,,,14333.5,,Retail,,63.67,14020.77,,,,,,65.75,
Butter,Rajasthan,,99,,,24-08-2022,177,Jharkhand,5148,2,,,Mother Dairy,184,65.68,361.13,,17897.60,,,,,,,9083.64,,Wholesale,,49.56,17897.60,,,,,,51.32,
Buttermilk,Maharashtra,,99,,,25-08-2022,634,West Bengal,4564,8,,,Amul,194,86.37,828.27,,62882.26,,,,,,,50624.9,,Retail,,75.92,62882.26,,,,,,79.85,
Ghee,Gujarat,,33,,,25-08-2022,744,Kerala,4564,10,,,Raj,46,68.48,790.35,,62453.46,,,,,,,60159.84,,Wholesale,,79.02,62453.46,,,,,,80.86,
Buttermilk,Chandigarh,,29,,,25-08-2022,298,Bihar,4564,8,,,Amul,410,50.74,708.92,,54289.09,,,,,,,23300.62,,Retail,,76.58,54289.09,,,,,,78.19,
Buttermilk,Bihar,,74,,,25-08-2022,632,Maharashtra,4564,8,,,Mother Dairy,284,26.61,916.81,,15310.73,,,,,,,11767.84,,Wholesale,,16.7,15310.73,,,,,,18.62,
Yogurt,Karnataka,,75,,,25-08-2022,47,Telangana,4564,4,,,Mother Dairy,811,24.9,858.86,,44153.99,,,,,,,2598.16,,Retail,,51.41,44153.99,,,,,,55.28,
Ice Cream,Chandigarh,,77,,,26-08-2022,509,Delhi,2518,5,,,Mother Dairy,390,19.34,899.77,,37898.31,,,,,,,21968.44,,Online,,42.12,37898.31,,,,,,43.16,
Ice Cream,Uttar Pradesh,,86,,,26-08-2022,68,Chandigarh,2518,5,,,Palle2patnam,6,40.31,74.7,,6354.73,,,,,,,5480.12,,Retail,,85.07,6354.73,,,,,,80.59,
Paneer,Jharkhand,,34,,,27-08-2022,288,Jharkhand,2061,9,,,Mother Dairy,405,31.59,693.74,,21394.94,,,,,,,9063.36,,Wholesale,,30.84,21394.94,,,,,,31.47,
Paneer,Chandigarh,,98,,,27-08-2022,177,Rajasthan,2061,9,,,Sudha,546,69.69,723.37,,69240.98,,,,,,,17135.37,,Online,,95.72,69240.98,,,,,,96.81,
Paneer,Jharkhand,,70,,,27-08-2022,8,Rajasthan,2061,9,,,Raj,18,54.65,26.33,,1596.39,,,,,,,467.6,,Retail,,60.63,1596.39,,,,,,58.45,
Curd,Chandigarh,,60,,,27-08-2022,383,Uttar Pradesh,2061,6,,,Raj,311,96.18,694.07,,16088.54,,,,,,,7694.47,,Online,,23.18,16088.54,,,,,,20.09,
Yogurt,Madhya Pradesh,,40,,,28-08-2022,137,Karnataka,1582,4,,,Mother Dairy,850,69.65,987.93,,26278.94,,,,,,,3820.93,,Wholesale,,26.6,26278.94,,,,,,27.89,
Milk,Delhi,,10,,,28-08-2022,639,Gujarat,1582,1,,,Mother Dairy,239,83,878.52,,12448.63,,,,,,,8760.69,,Retail,,14.17,12448.63,,,,,,13.71,
Ghee,Gujarat,,35,,,01-09-2022,127,Delhi,3726,10,,,Amul,219,88.7,346.96,,21098.64,,,,,,,7683.5,,Retail,,60.81,21098.64,,,,,,60.5,
Milk,Chandigarh,,62,,,01-09-2022,88,Uttar Pradesh,3726,1,,,Sudha,73,94.93,161.84,,4217.55,,,,,,,2645.28,,Wholesale,,26.06,4217.55,,,,,,30.06,
Buttermilk,Maharashtra,,58,,,01-09-2022,94,Tamil Nadu,3726,8,,,Sudha,107,98.65,201.09,,7380.00,,,,,,,3762.82,,Retail,,36.7,7380.00,,,,,,40.03,
Butter,Haryana,,28,,,02-09-2022,38,Uttar Pradesh,4113,2,,,Amul,446,27.91,484.6,,21598.62,,,,,,,1744.96,,Wholesale,,44.57,21598.62,,,,,,45.92,
Paneer,Karnataka,,90,,,02-09-2022,82,Rajasthan,4113,9,,,Sudha,190,75.57,272.21,,9511.02,,,,,,,2857.7,,Retail,,34.94,9511.02,,,,,,34.85,
Cheese,Delhi,,55,,,03-09-2022,137,Gujarat,4909,3,,,Dynamix Dairies,115,31.94,252.87,,21539.47,,,,,,,12013.53,,Wholesale,,85.18,21539.47,,,,,,87.69,
Milk,Telangana,,94,,,03-09-2022,4,Gujarat,4909,1,,,Sudha,4,30.33,8.47,,786.78,,,,,,,378.44,,Online,,92.89,786.78,,,,,,94.61,
Cheese,Uttar Pradesh,,13,,,03-09-2022,45,Haryana,4909,3,,,Passion Cheese,59,69.39,104.97,,10432.97,,,,,,,4529.7,,Retail,,99.39,10432.97,,,,,,100.66,
Lassi,Bihar,,25,,,03-09-2022,23,Uttar Pradesh,4909,7,,,Mother Dairy,104,55.79,127.03,,10634.95,,,,,,,1923.26,,Online,,83.72,10634.95,,,,,,83.62,
Ice Cream,Delhi,,57,,,03-09-2022,168,Madhya Pradesh,4909,5,,,Mother Dairy,670,55.19,838.95,,58021.78,,,,,,,11556.72,,Wholesale,,69.16,58021.78,,,,,,68.79,
Curd,West Bengal,,20,,,04-09-2022,166,West Bengal,5224,6,,,Sudha,198,88.73,364.28,,6491.47,,,,,,,2724.06,,Retail,,17.82,6491.47,,,,,,16.41,
Ghee,Delhi,,95,,,04-09-2022,288,Karnataka,5224,10,,,Sudha,68,21.86,356.3,,8241.22,,,,,,,6436.8,,Wholesale,,23.13,8241.22,,,,,,22.35,
Paneer,Maharashtra,,24,,,04-09-2022,178,Gujarat,5224,9,,,Sudha,697,43.36,875.44,,25028.83,,,,,,,4688.52,,Wholesale,,28.59,25028.83,,,,,,26.34,
Curd,Uttar Pradesh,,87,,,05-09-2022,57,Rajasthan,6695,6,,,Raj,334,41.8,391.13,,5878.68,,,,,,,607.62,,Online,,15.03,5878.68,,,,,,10.66,
Milk,Madhya Pradesh,,44,,,06-09-2022,9,Karnataka,6707,1,,,Amul,439,52.11,448.79,,43128.72,,,,,,,830.34,,Retail,,96.1,43128.72,,,,,,92.26,
Butter,Karnataka,,90,,,06-09-2022,601,Karnataka,6707,2,,,Amul,327,99.92,928.75,,55650.70,,,,,,,37856.99,,Retail,,59.92,55650.70,,,,,,62.99,
Butter,Haryana,,61,,,06-09-2022,299,Kerala,6707,2,,,Amul,257,28.37,556.3,,39758.76,,,,,,,22580.48,,Retail,,71.47,39758.76,,,,,,75.52,
Butter,Gujarat,,19,,,06-09-2022,642,Haryana,6707,2,,,Mother Dairy,308,94.08,950.92,,85753.97,,,,,,,59789.46,,Online,,90.18,85753.97,,,,,,93.13,
Lassi,Delhi,,77,,,06-09-2022,457,Karnataka,6707,7,,,Sudha,348,80.64,805.83,,32200.97,,,,,,,17827.57,,Retail,,39.96,32200.97,,,,,,39.01,
Milk,Karnataka,,22,,,07-09-2022,135,Chandigarh,5141,1,,,Mother Dairy,436,80.72,571.38,,48081.63,,,,,,,11554.65,,Online,,84.15,48081.63,,,,,,85.59,
Lassi,Karnataka,,16,,,07-09-2022,88,West Bengal,5141,7,,,Amul,502,94.13,590.3,,47979.58,,,,,,,7360.32,,Online,,81.28,47979.58,,,,,,83.64,
Paneer,Kerala,,92,,,08-09-2022,13,West Bengal,6872,9,,,Amul,102,64.76,115.61,,2119.13,,,,,,,187.33,,Online,,18.33,2119.13,,,,,,14.41,
Butter,Tamil Nadu,,34,,,08-09-2022,346,Haryana,6872,2,,,Parag Milk Foods,575,55.24,921.73,,85997.41,,,,,,,33049.92,,Online,,93.3,85997.41,,,,,,95.52,
Milk,Jharkhand,,57,,,08-09-2022,337,Chandigarh,6872,1,,,Raj,656,53.96,993.12,,22146.58,,,,,,,6241.24,,Wholesale,,22.3,22146.58,,,,,,18.52,
